Offense_Number,Person_ID,Role_Code
7240,1718,Suspect
4077,1794,Other
6160,4986,Arrest
2386,281,Arrest
4370,1298,Arrest
807,4300,Other
7065,2834,Suspect
1632,2581,Victim
5455,2188,Other
2077,1177,Other
2616,1069,Victim
2413,1568,Other
7135,4124,Victim
6163,999,Victim
5840,4452,Witness
3839,753,Other
3928,2087,Arrest
2295,1055,Other
705,3777,Witness
384,884,Suspect
27,810,Witness
3327,749,Witness
6315,2205,Suspect
6842,115,Other
6286,3684,Victim
5438,3372,Other
1601,4139,Witness
15,2251,Victim
2460,1715,Arrest
5465,2588,Other
7178,698,Other
6854,826,Suspect
2501,3555,Witness
7947,262,Arrest
2558,1859,Other
829,242,Suspect
5472,4677,Suspect
63,1691,Other
7888,528,Other
1197,1252,Arrest
678,846,Other
2807,4824,Other
5982,2085,Other
618,2260,Other
7772,4227,Witness
3991,2660,Victim
6764,4432,Victim
5151,4904,Other
3775,3031,Victim
7178,1889,Arrest
6410,4294,Witness
3180,4066,Witness
6001,4419,Victim
6405,586,Other
3831,2685,Witness
304,4588,Other
4545,4650,Arrest
7651,3829,Victim
5386,544,Other
5976,589,Suspect
1832,1320,Suspect
7511,3827,Other
6081,2156,Other
2610,813,Victim
2852,4630,Suspect
2526,4082,Suspect
1347,4726,Victim
2282,913,Witness
4599,2918,Victim
5581,843,Witness
4950,4355,Other
5119,4327,Witness
2953,1560,Arrest
5696,2394,Suspect
7896,4758,Victim
2405,944,Arrest
5091,2419,Witness
4153,874,Arrest
1096,428,Arrest
2958,4917,Witness
980,1739,Witness
1624,4106,Victim
2421,1030,Suspect
1464,4998,Suspect
5308,3165,Victim
3570,678,Arrest
4704,4256,Victim
35,3250,Other
6843,1513,Other
1699,3452,Victim
6533,1312,Witness
2535,4029,Other
4466,2653,Victim
6314,2120,Witness
4749,1985,Other
256,2870,Other
3707,765,Suspect
5429,1154,Arrest
4762,4680,Victim
4938,415,Other
2811,1768,Victim
782,1398,Arrest
4570,1346,Victim
4410,4585,Arrest
564,4243,Suspect
2795,923,Victim
7042,4488,Witness
1704,2514,Victim
1462,4965,Other
6053,3901,Witness
2292,4807,Witness
2427,2542,Other
4072,1069,Witness
723,581,Arrest
3904,2828,Other
812,3990,Other
236,731,Suspect
6532,4946,Witness
1487,3577,Arrest
3893,981,Witness
3664,3805,Suspect
5605,825,Witness
5746,2441,Witness
2737,2932,Victim
6694,1777,Other
7394,2910,Other
841,2939,Suspect
5262,2591,Other
6305,4183,Arrest
3417,603,Witness
7104,4122,Victim
6561,1456,Arrest
5221,2404,Suspect
1878,3148,Victim
927,389,Arrest
2146,1244,Witness
622,2970,Suspect
1628,2625,Suspect
6713,2908,Arrest
6540,3367,Witness
3597,2452,Witness
5268,2084,Victim
3372,2183,Arrest
115,1591,Arrest
258,2180,Other
2365,2171,Arrest
109,1954,Victim
2842,2992,Arrest
7504,4022,Suspect
4893,2282,Suspect
1002,246,Witness
2447,2939,Suspect
6156,3067,Other
4854,506,Arrest
7198,621,Witness
6887,310,Victim
4855,3034,Suspect
2037,3093,Arrest
1753,4525,Other
3976,3821,Witness
6552,4662,Other
6274,775,Suspect
4217,2948,Witness
7959,1207,Other
6649,3998,Victim
6888,404,Suspect
2881,2726,Arrest
3921,2125,Other
3720,1136,Victim
5988,1250,Witness
1995,4768,Other
3801,4466,Witness
3865,4643,Arrest
2169,1787,Other
3383,2172,Other
7838,2240,Witness
4747,2672,Suspect
3292,2886,Witness
3249,272,Victim
3658,2008,Victim
1440,4860,Suspect
6275,2490,Suspect
487,1697,Witness
6828,2141,Victim
2248,4967,Victim
5345,3068,Witness
967,2163,Arrest
6543,3692,Arrest
2479,4839,Victim
781,1923,Victim
2757,4889,Other
1794,2079,Witness
1255,2671,Witness
3925,765,Witness
2472,756,Witness
303,3576,Other
7639,708,Arrest
1222,4065,Suspect
6307,740,Witness
209,1468,Victim
4152,1691,Arrest
4349,3646,Victim
2887,4302,Victim
2520,1983,Witness
6625,3661,Arrest
4131,3773,Other
850,155,Suspect
1367,2954,Victim
2820,2440,Arrest
2899,2346,Arrest
4932,1120,Victim
7592,1123,Arrest
61,169,Suspect
5197,4686,Suspect
3480,1781,Arrest
4664,1497,Victim
4554,2479,Witness
5392,49,Arrest
2318,1012,Arrest
1320,33,Arrest
6304,4099,Other
6582,4049,Suspect
2030,2832,Suspect
5218,3645,Other
5289,2479,Suspect
820,911,Other
7526,628,Witness
5308,2148,Witness
7382,4323,Victim
1882,4439,Witness
160,40,Victim
2457,876,Victim
5364,2010,Witness
7338,2852,Other
3848,3029,Other
7637,4427,Witness
6434,1747,Witness
3486,2556,Suspect
3938,4388,Witness
7786,3223,Victim
4027,4138,Victim
2190,1674,Suspect
2682,2777,Other
919,4822,Witness
6079,1130,Victim
3319,3878,Arrest
2755,3785,Arrest
2262,788,Suspect
7005,1234,Victim
4635,2459,Suspect
7286,445,Victim
1817,3208,Victim
7544,233,Other
7604,245,Victim
3433,1434,Witness
7054,943,Other
4040,1925,Arrest
5464,594,Suspect
7465,2004,Arrest
4009,1533,Arrest
5798,4688,Witness
1241,4892,Witness
2325,408,Victim
2155,4163,Victim
5253,3165,Witness
6739,4804,Victim
3737,324,Witness
4392,4249,Victim
4053,1381,Victim
4008,10,Arrest
3836,683,Arrest
3065,607,Suspect
7450,724,Victim
6841,682,Victim
3345,2609,Arrest
641,3403,Other
1028,1055,Witness
7919,4387,Victim
2079,2402,Other
4196,3877,Arrest
5146,4274,Arrest
5164,2375,Witness
2821,4236,Suspect
4187,1231,Victim
7737,754,Other
266,1790,Suspect
5298,3821,Arrest
3956,3672,Witness
4160,4129,Witness
2956,1915,Arrest
7740,2799,Suspect
4002,884,Arrest
4150,1393,Witness
4748,1402,Arrest
4632,2913,Other
1592,3369,Arrest
579,652,Witness
3402,1052,Witness
1551,812,Other
7991,4434,Arrest
6707,4643,Suspect
1012,153,Victim
1306,4636,Witness
5879,4778,Victim
6438,4144,Arrest
2410,4444,Other
3548,1460,Suspect
3501,500,Witness
2511,1330,Arrest
5205,3843,Arrest
5879,731,Witness
1710,3975,Victim
7297,935,Witness
3278,3452,Witness
3718,942,Suspect
631,1135,Victim
3830,670,Suspect
5014,1299,Other
3021,591,Witness
5216,810,Suspect
6057,356,Arrest
165,1584,Victim
320,705,Other
6374,4503,Other
6244,875,Witness
266,4808,Witness
5621,252,Suspect
3317,1414,Suspect
1182,563,Victim
7522,2526,Victim
5477,1708,Other
1328,137,Witness
4920,4725,Victim
6507,3366,Suspect
3499,3364,Arrest
2199,2867,Arrest
2284,184,Suspect
4059,3110,Witness
2669,2940,Arrest
7304,2988,Other
1077,1141,Other
473,2104,Victim
3034,3350,Suspect
3042,1810,Arrest
6871,3360,Other
2410,1061,Suspect
3217,2380,Victim
5774,4173,Suspect
5361,2415,Other
3026,217,Other
7987,1878,Suspect
5780,352,Suspect
7748,312,Suspect
7368,4613,Other
3013,658,Arrest
5987,4596,Suspect
2678,1002,Arrest
1963,3787,Arrest
1127,2182,Witness
421,4089,Suspect
3149,1731,Victim
6483,3004,Arrest
6762,3055,Witness
5675,4761,Other
1691,840,Arrest
3893,2893,Arrest
3399,2131,Victim
1522,1453,Suspect
303,4277,Other
4533,3895,Arrest
5085,2546,Victim
2353,4393,Arrest
7391,1635,Victim
393,1035,Witness
7499,789,Victim
2129,1812,Witness
7096,650,Suspect
5120,758,Suspect
3151,1382,Suspect
7637,2751,Suspect
4314,978,Victim
4597,3870,Arrest
7654,789,Suspect
2184,4784,Arrest
5282,136,Witness
2016,1760,Other
2685,2786,Arrest
4181,3265,Arrest
406,2311,Arrest
4195,1702,Suspect
1264,3978,Arrest
3984,4672,Arrest
7262,3306,Victim
3060,3969,Suspect
1911,2771,Witness
598,915,Victim
6964,4588,Arrest
3335,1814,Other
7724,1034,Victim
7010,2518,Arrest
2283,2591,Arrest
2005,1726,Witness
370,92,Witness
6964,4120,Other
391,631,Victim
1140,4884,Other
2991,2655,Suspect
5644,423,Victim
3379,4718,Suspect
2708,488,Other
900,1045,Arrest
7194,2146,Other
935,3681,Witness
5559,2781,Witness
6713,688,Other
7461,4176,Victim
2594,2598,Suspect
6010,262,Victim
1835,1363,Other
5198,4266,Victim
2702,245,Other
2350,3915,Victim
4121,3027,Other
4862,225,Other
5706,1679,Other
7607,4650,Witness
4046,1120,Arrest
7671,2743,Suspect
7978,2568,Arrest
4298,3946,Victim
4853,1284,Witness
3465,4753,Other
4233,4858,Other
1042,2036,Witness
1839,74,Suspect
3424,3966,Victim
5377,1111,Witness
6304,1083,Other
2047,3548,Suspect
5524,487,Witness
7145,2179,Witness
3396,2978,Other
7078,2639,Witness
7807,1371,Victim
7035,120,Witness
4376,3267,Witness
89,1102,Other
3525,4776,Other
1943,4278,Victim
7470,2924,Other
4217,1753,Victim
2139,1818,Arrest
1304,1242,Suspect
3315,3994,Suspect
992,2687,Suspect
2669,3900,Other
4261,4128,Victim
6992,4517,Suspect
4666,2755,Victim
4315,2943,Witness
615,2218,Witness
619,4291,Suspect
1720,2570,Victim
4786,1161,Witness
7852,1780,Arrest
4560,545,Other
3049,3194,Other
933,2427,Arrest
1652,1501,Witness
2809,2143,Victim
4785,1676,Suspect
459,3160,Victim
4367,1452,Victim
2455,2074,Witness
2224,4538,Witness
506,3583,Arrest
7976,1665,Victim
4975,318,Witness
456,2572,Witness
2732,3147,Suspect
4634,3463,Witness
3838,3970,Other
1240,2748,Other
2027,3803,Witness
3399,240,Witness
4119,3856,Witness
1865,3718,Other
2670,2574,Suspect
7533,791,Other
3516,3295,Suspect
3129,4865,Suspect
5227,1399,Suspect
749,2731,Other
1380,1940,Suspect
3186,4097,Other
6425,3728,Arrest
581,4975,Victim
2493,4051,Arrest
4501,3420,Suspect
7711,1936,Arrest
6670,3273,Other
6628,3689,Victim
5370,423,Other
244,867,Witness
3168,3890,Victim
836,791,Victim
6568,4604,Witness
6813,4726,Suspect
7985,3999,Arrest
1768,4749,Other
983,3962,Arrest
877,2451,Victim
461,2918,Other
7642,1761,Witness
6678,3415,Suspect
5225,2318,Suspect
7403,2789,Victim
7587,1372,Arrest
7945,3163,Witness
1554,2473,Arrest
2156,3083,Arrest
2701,3676,Other
3029,1699,Witness
6157,1202,Arrest
4755,3004,Victim
4314,4771,Arrest
58,1800,Other
3562,3613,Victim
6974,3194,Suspect
6745,1349,Arrest
3354,2604,Other
6365,4784,Other
4968,2728,Witness
7178,4206,Witness
7897,4303,Victim
6027,365,Victim
2599,2652,Arrest
4481,3391,Suspect
25,1327,Other
5972,3758,Suspect
5540,133,Victim
4696,4755,Other
1161,2349,Arrest
7538,3059,Other
6885,530,Other
7560,3787,Suspect
5787,3522,Victim
5677,3833,Witness
4428,2177,Arrest
3136,4696,Arrest
3358,924,Arrest
7307,4492,Witness
996,3820,Witness
6629,4640,Arrest
3522,2832,Arrest
259,1587,Suspect
2081,3526,Other
3631,2485,Victim
4572,677,Other
975,4518,Other
1738,3759,Victim
7096,3349,Other
3501,1462,Witness
851,3427,Witness
6745,1149,Other
745,2960,Suspect
5141,2537,Arrest
6164,4696,Suspect
4563,4546,Witness
5367,1777,Other
2952,1455,Victim
1653,1597,Arrest
5962,1418,Victim
7765,3854,Witness
1120,1704,Suspect
5719,4093,Victim
278,2445,Victim
6888,4292,Arrest
322,3247,Witness
4910,2018,Arrest
877,81,Victim
5512,62,Other
7631,2898,Other
3276,3597,Arrest
6045,351,Suspect
2141,1531,Victim
5563,3430,Witness
3087,1231,Arrest
3070,1066,Suspect
2496,3776,Suspect
2027,2046,Suspect
1384,2539,Victim
2467,3106,Arrest
448,2834,Suspect
7262,670,Arrest
4869,2094,Victim
5568,777,Other
1921,3166,Suspect
4189,4407,Other
7129,2690,Arrest
6239,36,Suspect
1584,1797,Arrest
7402,1632,Other
6425,2391,Arrest
2419,2361,Victim
1886,1208,Arrest
6579,2575,Other
4113,3043,Witness
3062,2530,Victim
5028,4659,Other
1370,4440,Victim
436,3856,Suspect
994,4288,Witness
2394,1943,Other
5420,1419,Arrest
1993,4315,Arrest
191,2072,Arrest
1521,4964,Other
3581,1624,Witness
5038,2871,Victim
3597,3461,Witness
6692,4019,Witness
665,3557,Witness
7482,3112,Arrest
1692,1368,Other
6121,949,Arrest
5520,1574,Suspect
3229,4525,Other
7608,4834,Victim
3570,4572,Suspect
5985,3548,Suspect
180,2217,Suspect
68,4426,Other
5236,581,Suspect
4606,4528,Witness
2191,2228,Arrest
3643,510,Other
4255,1542,Arrest
4892,3820,Victim
5263,96,Victim
3831,4169,Other
7892,2689,Witness
5455,2734,Witness
2486,4269,Suspect
7401,4635,Other
2852,1506,Witness
2309,3448,Arrest
804,413,Other
1499,2068,Victim
2106,554,Arrest
6183,216,Suspect
5351,1703,Witness
1714,4980,Suspect
2349,4752,Arrest
2085,3964,Suspect
4792,3352,Suspect
5858,1186,Suspect
4373,2211,Other
636,2806,Witness
4435,1338,Witness
873,2573,Victim
6452,2257,Witness
7684,4103,Witness
1424,1625,Other
1165,3673,Arrest
6545,1398,Suspect
2270,1341,Suspect
2637,4594,Suspect
6181,1630,Other
3100,4970,Arrest
360,3743,Witness
4813,507,Arrest
1080,1808,Victim
3728,3618,Arrest
3063,3846,Suspect
496,3590,Witness
4498,1211,Victim
468,887,Witness
88,2843,Other
6204,3780,Arrest
6456,4995,Victim
4442,4245,Victim
5824,4257,Other
7605,2277,Arrest
1196,4755,Other
5035,2881,Arrest
471,209,Victim
781,2730,Other
1844,3250,Witness
7259,2708,Arrest
1863,4346,Suspect
1309,1612,Victim
5303,1813,Arrest
4607,4580,Arrest
1757,1142,Arrest
6522,87,Other
4306,4722,Witness
3508,3681,Witness
3845,4117,Witness
506,119,Victim
427,2537,Arrest
7901,547,Arrest
5117,1519,Arrest
7988,3693,Suspect
2950,579,Arrest
7469,379,Suspect
7165,4242,Other
708,1216,Arrest
4107,4976,Witness
4264,545,Victim
2651,664,Witness
5901,4170,Witness
2438,2321,Arrest
1153,2858,Suspect
6314,3527,Witness
6938,4006,Other
2743,226,Arrest
4935,2900,Suspect
5547,724,Suspect
6840,1924,Witness
4881,3803,Suspect
7185,3535,Other
4040,1923,Arrest
994,2353,Witness
1,1392,Suspect
4788,3761,Suspect
4014,2542,Witness
109,1245,Arrest
4728,2191,Victim
4092,3817,Suspect
7520,4717,Arrest
7190,828,Arrest
4910,3198,Witness
6534,2773,Suspect
2257,1824,Other
678,3526,Witness
3212,3922,Witness
7236,2547,Witness
2271,4883,Witness
814,4164,Arrest
7885,3550,Victim
2665,1078,Witness
5309,3889,Arrest
2783,3846,Victim
5068,158,Suspect
7811,866,Victim
2086,1030,Witness
1146,2539,Witness
2602,565,Victim
6882,2394,Arrest
3433,4390,Suspect
7523,2793,Witness
5179,3687,Arrest
1644,4423,Witness
5408,4183,Victim
2475,85,Victim
7374,4231,Victim
6493,3569,Witness
6249,3240,Arrest
6342,1454,Witness
137,311,Other
2698,1380,Other
1259,2668,Suspect
7968,4581,Witness
1945,1234,Other
5789,4703,Victim
4030,4503,Victim
3879,1542,Arrest
1272,963,Other
1114,4612,Arrest
5359,1097,Victim
1660,2682,Suspect
6047,4537,Other
5043,1792,Victim
7656,4676,Other
3454,3360,Other
6717,1609,Witness
7648,1985,Witness
2798,1459,Victim
3251,2957,Other
2385,3959,Suspect
2283,1468,Victim
1645,1172,Witness
4455,2420,Suspect
5640,1394,Other
2161,1109,Other
2814,2895,Suspect
1098,3005,Witness
1672,1169,Other
4558,4017,Arrest
2624,2773,Victim
4938,3940,Other
6503,1104,Witness
6543,1775,Other
6690,713,Other
697,671,Suspect
1138,4238,Suspect
4753,2857,Witness
7981,4583,Arrest
1920,817,Witness
2004,2844,Other
1741,4606,Witness
6163,1238,Suspect
756,2405,Victim
3113,604,Arrest
3952,4400,Arrest
1826,1711,Victim
1717,1724,Victim
4838,3912,Suspect
6749,1530,Victim
6135,3681,Witness
149,2941,Victim
6176,1885,Other
3118,411,Witness
3536,1659,Other
6295,3454,Arrest
3317,848,Arrest
926,2860,Suspect
5767,4886,Other
4110,2075,Victim
2752,334,Arrest
5609,2382,Other
627,2168,Arrest
1634,3255,Arrest
6856,1531,Arrest
1151,2324,Victim
7088,4301,Other
340,1484,Witness
7733,726,Victim
2867,3222,Suspect
5628,2119,Other
1436,2070,Witness
7633,4875,Victim
2686,1721,Arrest
6967,1182,Victim
7566,1222,Suspect
3977,3738,Witness
7393,1597,Arrest
1649,2565,Victim
2806,4970,Suspect
7200,422,Victim
7099,690,Witness
6673,1174,Arrest
6507,3618,Arrest
7726,3192,Other
7716,1062,Other
5707,913,Suspect
4531,2230,Other
7873,4639,Other
6199,1701,Other
1016,1922,Arrest
4104,2014,Arrest
1642,3759,Witness
4634,1240,Other
3250,651,Other
4875,2920,Other
7039,2745,Other
5064,3962,Witness
1576,1483,Victim
1417,269,Witness
4106,2687,Witness
5894,1060,Other
2412,934,Arrest
6295,3713,Suspect
6149,130,Other
2091,235,Victim
5797,1758,Victim
1970,2165,Victim
6796,2823,Other
7424,854,Other
1777,4373,Suspect
6828,4345,Victim
1176,4116,Arrest
4146,1411,Other
2720,3279,Witness
3375,3698,Arrest
6536,96,Suspect
1473,4654,Witness
5893,4110,Arrest
2334,1947,Suspect
6370,4218,Other
4561,2070,Witness
1305,3295,Victim
4908,1923,Victim
2589,851,Witness
6217,3392,Other
736,1260,Victim
1330,3964,Suspect
3207,4118,Suspect
6435,165,Other
5785,4586,Suspect
7377,2354,Witness
3604,1726,Victim
2559,2583,Witness
5406,1345,Arrest
4263,3760,Suspect
1574,174,Victim
6225,1297,Witness
5269,1080,Arrest
4294,2440,Arrest
1907,817,Arrest
4783,3700,Suspect
2377,3892,Other
818,3947,Other
1401,683,Victim
1046,4347,Suspect
6901,1528,Other
3812,4734,Suspect
7230,374,Other
6409,1952,Victim
1432,104,Victim
554,4955,Arrest
4130,4745,Suspect
2142,4473,Other
4468,2715,Suspect
4183,4295,Suspect
4172,2140,Arrest
1995,1018,Arrest
359,3450,Victim
5904,3211,Other
459,2434,Arrest
3457,1865,Suspect
307,2055,Other
6456,1087,Victim
670,1754,Arrest
7919,25,Witness
5007,1884,Victim
1219,3976,Witness
5634,2969,Suspect
5776,1497,Other
5964,2068,Victim
465,4087,Victim
1903,1201,Other
7595,1379,Suspect
5065,382,Suspect
835,2631,Victim
6287,881,Suspect
3218,80,Other
6362,3458,Victim
5643,3123,Witness
5804,907,Witness
4641,2075,Witness
4293,1482,Arrest
5256,337,Other
320,2291,Witness
4351,2960,Victim
4673,1866,Suspect
4304,387,Suspect
5420,1368,Suspect
7318,1119,Other
7509,2360,Victim
2798,1088,Suspect
901,274,Arrest
3628,425,Arrest
613,2721,Victim
6411,868,Other
6805,2361,Other
7230,3195,Witness
1883,3100,Suspect
1125,1211,Arrest
1748,3456,Other
3190,2081,Other
2361,3894,Victim
4493,2215,Arrest
1496,921,Other
4827,390,Other
6280,3182,Victim
865,790,Witness
1362,2822,Other
3340,3599,Other
6364,4166,Victim
1024,1954,Other
4248,4861,Suspect
7393,1922,Arrest
2422,3383,Suspect
2483,2919,Suspect
4190,618,Witness
2080,2830,Suspect
1329,4863,Arrest
6258,178,Arrest
763,3392,Victim
2648,2325,Victim
2193,4365,Witness
7897,3134,Other
6115,1612,Suspect
2521,3797,Suspect
5867,42,Victim
7461,4687,Other
7299,2914,Other
6719,3295,Suspect
1819,4822,Suspect
4032,1567,Other
1749,99,Other
169,2294,Suspect
3616,4192,Victim
19,3765,Arrest
1387,3745,Other
3583,4813,Suspect
3909,3234,Other
998,1715,Witness
1288,3091,Other
92,1054,Arrest
7507,1709,Suspect
1978,270,Suspect
2976,1704,Victim
2523,2615,Victim
211,2286,Other
548,491,Witness
1271,4890,Arrest
275,2400,Victim
1922,4507,Witness
874,1915,Suspect
7060,1786,Arrest
4180,3941,Witness
4759,4756,Other
3410,2004,Witness
3378,3770,Victim
3958,1060,Other
6911,1015,Witness
4452,1780,Other
3379,3681,Suspect
1995,3259,Other
1530,2006,Witness
2001,3580,Suspect
4738,3611,Suspect
7002,1254,Victim
2884,2148,Witness
6917,2284,Other
7383,1460,Victim
2969,3653,Suspect
2914,1035,Arrest
618,2449,Witness
2829,3146,Suspect
6952,3062,Arrest
2150,4620,Arrest
4945,4803,Other
472,4513,Arrest
2525,4812,Suspect
2315,2180,Suspect
1844,3528,Arrest
909,3584,Suspect
1442,1815,Witness
4346,3773,Other
3312,108,Witness
5269,2920,Victim
6442,2494,Witness
430,1215,Victim
15,2803,Suspect
7779,483,Witness
7007,2314,Victim
4322,4936,Suspect
6664,3903,Witness
2205,955,Witness
547,1580,Victim
7274,4894,Other
81,548,Other
7856,2410,Suspect
5401,1790,Arrest
4177,825,Other
3061,571,Victim
7996,381,Suspect
4478,3705,Other
5349,1211,Arrest
2156,775,Witness
3289,542,Victim
5886,3552,Suspect
7776,2968,Victim
5174,923,Other
7895,1263,Victim
6950,2980,Victim
1646,3102,Witness
7763,1570,Arrest
709,4037,Victim
1833,4546,Other
6683,2893,Other
6405,2477,Suspect
1437,2752,Witness
2314,3386,Suspect
1145,176,Victim
6540,2002,Victim
2124,3168,Arrest
838,3947,Suspect
1291,4226,Witness
5198,1552,Witness
789,3419,Witness
5353,4017,Arrest
3643,4060,Witness
7121,2289,Suspect
3257,4636,Suspect
677,4682,Arrest
740,4813,Other
519,3934,Suspect
3555,1091,Other
4341,2735,Arrest
6429,1374,Other
4508,537,Arrest
2744,4654,Victim
2332,1008,Suspect
2237,1195,Suspect
274,3122,Witness
4732,1561,Witness
361,2231,Other
3676,2609,Arrest
3046,4480,Arrest
1944,3143,Arrest
4210,1708,Arrest
7351,3804,Other
7471,3196,Arrest
2582,4996,Witness
